1:rule 1: DeltaProc_start
46900:rule 20352: ZZtest_string_s_4_1_ZZstring93
46903:rule 20353: ZZstarttest14
46905:rule 20354: ZZlpta_load_vvg__setscan_0104l__4
46907:rule 20355: ZZsavescptr15
46909:rule 20356: ZZtest_string_s_4_1_ZZstring93
46912:rule 20357: ZZstarttest18
46914:rule 20358: ZZlpta_load_vvg__setscan_0103l__4
46916:rule 20359: ZZsavescptr19
46918:rule 20360: ZZtest_synch20_ZZstring77
46920:rule 20361: ZZnpush_fld2_6
46923:rule 20362: ZZnpush_fld2_6
46926:rule 20363: ZZtest_synch20_ZZstring77
46928:rule 20364: ZZnpush_fld2_6
46931:rule 20365: ZZsavescptr19
46933:rule 20366: ZZtest_synch20_ZZstring77
46935:rule 20367: ZZnpush_fld2_6
46938:rule 20368: ZZstarttest3
46940:rule 20369: ZZlpta_load_vvg__setscan_0103l__4
46942:rule 20370: ZZsavescptr23
46944:rule 20371: ZZbspush_ca_scan_boa__24
46946:rule 20372: ZZtest_synch25_ZZstring77
46949:rule 20373: ZZsavescptr23
46951:rule 20374: ZZbspush_ca_scan_boa__24
46953:rule 20375: ZZtest_synch25_ZZstring77
46956:rule 20376: ZZforto_adv_upto_r__1__2
46959:rule 20377: ZZbspush_ca__3
46961:rule 20378: ZZlpta_load_vvg__setscan_0103r__4
46963:rule 20379: ZZbspush_ca_scan__4
46965:rule 20380: ZZtest_string_s_4_1_ZZstring93
46968:rule 20381: ZZbspush_ca_scan__6
46970:rule 20382: ZZtest_string_s_4_1_ZZstring84
46973:rule 20383: ZZtestFldeq4_4_0
46976:rule 20384: ZZforto_adv_upto_r__1__2
46979:rule 20385: ZZbspush_ca__3
46981:rule 20386: ZZlpta_load_vvg__setscan_0103r__4
46983:rule 20387: ZZbspush_ca_scan__4
46985:rule 20388: ZZtest_string_s_4_1_ZZstring93
46988:rule 20389: ZZbspush_ca_scan__6
46990:rule 20390: ZZtest_string_s_4_1_ZZstring84
46993:rule 20391: ZZtestFldeq4_4_0
46995:rule 20392: ZZbspush_ca_scan_boa__7
46997:rule 20393: ZZtestFldeq4_2_0
47000:rule 20394: ZZsavescptr8
47002:rule 20395: ZZstarttest9
47004:rule 20396: ZZstarttest11
47006:rule 20397: ZZlpta_load_vvg__setscan_0104l__4
47008:rule 20398: ZZsavescptr12
47010:rule 20399: ZZtest_string_s_4_1_ZZstring93
47013:rule 20400: ZZstarttest14
47015:rule 20401: ZZlpta_load_vvg__setscan_0104l__4
47017:rule 20402: ZZsavescptr15
47019:rule 20403: ZZtest_string_s_4_1_ZZstring93
47022:rule 20404: ZZstarttest18
47024:rule 20405: ZZlpta_load_vvg__setscan_0103l__4
47026:rule 20406: ZZsavescptr19
47028:rule 20407: ZZtest_synch20_ZZstring77
47030:rule 20408: ZZnpush_fld2_6
47032:rule 20409: ZZnpush_i_0
47035:rule 20410: ZZnpush_fld2_6
47037:rule 20411: ZZnpush_i_0
47040:rule 20412: ZZtest_synch20_ZZstring77
47042:rule 20413: ZZnpush_fld2_6
47044:rule 20414: ZZnpush_i_0
47047:rule 20415: ZZsavescptr19
47049:rule 20416: ZZtest_synch20_ZZstring77
47051:rule 20417: ZZnpush_fld2_6
47053:rule 20418: ZZnpush_i_0
47056:rule 20419: ZZstarttest3
47058:rule 20420: ZZlpta_load_vvg__setscan_0103l__4
47060:rule 20421: ZZsavescptr23
47062:rule 20422: ZZbspush_ca_scan_boa__24
47064:rule 20423: ZZtest_synch25_ZZstring77
47067:rule 20424: ZZsavescptr23
47069:rule 20425: ZZbspush_ca_scan_boa__24
47071:rule 20426: ZZtest_synch25_ZZstring77
47074:rule 20427: ZZforto_adv_upto_r__1__2
47077:rule 20428: ZZbspush_ca__3
47079:rule 20429: ZZlpta_load_vvg__setscan_0103r__4
47081:rule 20430: ZZbspush_ca_scan__4
47083:rule 20431: ZZtest_string_s_4_1_ZZstring93
47086:rule 20432: ZZbspush_ca_scan__6
47088:rule 20433: ZZtest_string_s_4_1_ZZstring84
47091:rule 20434: ZZtestFldeq4_4_0
47094:rule 20435: ZZforto_adv_upto_r__1__2
47097:rule 20436: ZZbspush_ca__3
47099:rule 20437: ZZlpta_load_vvg__setscan_0103r__4
47101:rule 20438: ZZbspush_ca_scan__4
47103:rule 20439: ZZtest_string_s_4_1_ZZstring93
47106:rule 20440: ZZbspush_ca_scan__6
47108:rule 20441: ZZtest_string_s_4_1_ZZstring84
47111:rule 20442: ZZtestFldeq4_4_0
47114:rule 20443: ZZforto_adv_upto_r__1__2
47117:rule 20444: ZZbspush_ca__3
47119:rule 20445: ZZlpta_load_vvg__setscan_0103r__4
47121:rule 20446: ZZbspush_ca_scan__4
47123:rule 20447: ZZtest_string_s_4_1_ZZstring93
47126:rule 20448: ZZbspush_ca_scan__6
47128:rule 20449: ZZtest_string_s_4_1_ZZstring84
47131:rule 20450: ZZtestFldeq4_4_0
47134:rule 20451: ZZforto_adv_upto_r__1__2
47136:rule 20452: ZZstarttest30
47139:rule 20453: ZZget_parm_ptr2
47141:rule 20454: ZZpush_ptr_init3
47143:rule 20455: ZZfence_null
47145:rule 20456: ZZstartloop1
47147:rule 20457: ZZlpta_load_move_storepr_4
47149:rule 20458: ZZlpta_load_move_storepr_4
47151:rule 20459: ZZbspush_ca__3
47153:rule 20460: ZZlpta_load_vvg__setscan_0103r__4
47155:rule 20461: ZZtestFldeq4_1_2
47157:rule 20462: ZZtestFldeq4_2_0
47160:rule 20463: ZZforto_adv_upto_r__1__2
47163:rule 20464: ZZbspush_ca__3
47165:rule 20465: ZZlpta_load_vvg__setscan_0103r__4
47167:rule 20466: ZZtestFldeq4_1_2
47170:rule 20467: ZZforto_adv_upto_r__1__2
47173:rule 20468: ZZbspush_ca__3
47175:rule 20469: ZZlpta_load_vvg__setscan_0103r__4
47177:rule 20470: ZZtestFldeq4_1_2
47179:rule 20471: ZZtestFldeq4_2_0
47182:rule 20472: ZZforto_adv_upto_r__1__2
47185:rule 20473: ZZbspush_ca__3
47187:rule 20474: ZZlpta_load_vvg__setscan_0103r__4
47189:rule 20475: ZZtestFldeq4_1_2
47192:rule 20476: ZZforto_adv_upto_r__1__2
47195:rule 20477: ZZbspush_ca__3
47197:rule 20478: ZZlpta_load_vvg__setscan_0103r__4
47199:rule 20479: ZZtestFldeq4_1_2
47201:rule 20480: ZZtestFldeq4_2_0
47203:rule 20481: ZZsavescptr4
47205:rule 20482: ZZstarttest5
47207:rule 20483: ZZlpta_loadpn_vvg0104
47209:rule 20484: ZZstarttest3
47211:rule 20485: ZZstarttest7
47213:rule 20486: ZZbspush_ca__8
47215:rule 20487: ZZlpta_load_vvg__setscan_0103l__4
47217:rule 20488: ZZsavescptr9
47219:rule 20489: ZZbspush_ca_scan_boa__10
47221:rule 20490: ZZtest_synch11_ZZstring77
47224:rule 20491: ZZbspush_ca_scan__12
47226:rule 20492: ZZtestFldeq4_1_1
47228:rule 20493: ZZlpta_load__setscan_r__4
47230:rule 20494: ZZbspush_ca_scan__14
47232:rule 20495: ZZtestFldeq4_3_0
47234:rule 20496: ZZstarttest21
47236:rule 20497: ZZlpta_load_vvg__setscan_0103r__4
47238:rule 20498: ZZtest_string_s_4_1_ZZstring121
47240:rule 20499: ZZstarttest22
47242:rule 20500: ZZlpta_load_vvg__setscan_0103r__4
47244:rule 20501: ZZtestFldeq4_0_5
47247:rule 20502: ZZstarttest7
47249:rule 20503: ZZlpta_load_vvg__setscan_0103r__4
47251:rule 20504: ZZtest_string_s_4_1_ZZstring140
47253:rule 20505: ZZforto_adv_upto_r__1__2
47256:rule 20506: ZZbspush_ca__3
47258:rule 20507: ZZlpta_load_vvg__setscan_0103r__4
47260:rule 20508: ZZtestFldeq4_1_2
47263:rule 20509: ZZforto_adv_upto_r__1__2
47266:rule 20510: ZZstarttest31
47269:rule 20511: ZZget_parm_ptr2
47271:rule 20512: ZZfence_null
47274:rule 20513: ZZstarttest32
47277:rule 20514: ZZget_parm_ptr2
47279:rule 20515: ZZpush_ptr_init2
47281:rule 20516: ZZpush_ptr_init2
47283:rule 20517: ZZfence_null
47285:rule 20518: ZZfenceZZstring77
47287:rule 20519: ZZstartloop1
47289:rule 20520: ZZlpta_load_move_storepr_4
47291:rule 20521: ZZlpta_load_move_storepr_4
47293:rule 20522: ZZbspush_ca__3
47295:rule 20523: ZZlpta_load__setscan_r__4
47297:rule 20524: ZZtestFldeq4_1_2
47299:rule 20525: ZZbspush_ca_scan_boa__4
47301:rule 20526: ZZtestFldeq4_4_5
47304:rule 20527: ZZsavescptr5
47306:rule 20528: ZZbspush_ca_scan_boa__6
47308:rule 20529: ZZtest_synch7_ZZstring77
47312:rule 20530: ZZforto_adv_upto_r__1__2
47315:rule 20531: ZZbspush_ca__3
47317:rule 20532: ZZlpta_load__setscan_r__4
47319:rule 20533: ZZtestFldeq4_1_2
47322:rule 20534: ZZforto_adv_upto_r__1__2
47325:rule 20535: ZZbspush_ca__3
47327:rule 20536: ZZlpta_load__setscan_r__4
47329:rule 20537: ZZtestFldeq4_1_2
47331:rule 20538: ZZbspush_ca_scan_boa__4
47333:rule 20539: ZZtestFldeq4_4_5
47336:rule 20540: ZZsavescptr5
47338:rule 20541: ZZbspush_ca_scan_boa__6
47340:rule 20542: ZZtest_synch7_ZZstring77
47344:rule 20543: ZZforto_adv_upto_r__1__2
47347:rule 20544: ZZbspush_ca__3
47349:rule 20545: ZZlpta_load__setscan_r__4
47351:rule 20546: ZZtestFldeq4_1_2
47354:rule 20547: ZZforto_adv_upto_r__1__2
47357:rule 20548: ZZbspush_ca__3
47359:rule 20549: ZZlpta_load__setscan_r__4
47361:rule 20550: ZZtestFldeq4_1_2
47363:rule 20551: ZZbspush_ca_scan_boa__4
47365:rule 20552: ZZtestFldeq4_4_5
47368:rule 20553: ZZsavescptr5
47370:rule 20554: ZZbspush_ca_scan_boa__6
47372:rule 20555: ZZtest_synch7_ZZstring77
47376:rule 20556: ZZforto_adv_upto_r__1__2
47379:rule 20557: ZZbspush_ca__3
47381:rule 20558: ZZlpta_load__setscan_r__4
47383:rule 20559: ZZtestFldeq4_1_2
47386:rule 20560: ZZforto_adv_upto_r__1__2
47389:rule 20561: ZZfenceZZstring109
47393:rule 20562: ZZstarttest2
47396:rule 20563: ZZget_parm_ptr2
47398:rule 20564: ZZpush_ptr_init3
47400:rule 20565: ZZfence_null
47402:rule 20566: ZZstartloop1
47404:rule 20567: ZZlpta_load_move_storepr_7
47406:rule 20568: ZZlpta_load_move_storepr_7
47408:rule 20569: ZZbspush_ca__3
47410:rule 20570: ZZlpta_load__setscan_r__7
47412:rule 20571: ZZsavescptr4
47414:rule 20572: ZZmark_v4_8
47416:rule 20573: ZZforto_adv_upto_r__1__2
47419:rule 20574: ZZbspush_ca__3
47421:rule 20575: ZZlpta_load__setscan_r__7
47423:rule 20576: ZZsavescptr4
47425:rule 20577: ZZmark_v4_8
47427:rule 20578: ZZforto_adv_upto_r__1__2
47430:rule 20579: ZZbspush_ca__3
47432:rule 20580: ZZlpta_load__setscan_r__7
47434:rule 20581: ZZsavescptr4
47436:rule 20582: ZZmark_v4_8
47438:rule 20583: ZZforto_adv_upto_r__1__2
47443:rule 20584: ZZstarttest4
47445:rule 20585: ZZstarttest4
47448:rule 20586: ZZpush_ptr_init2
47450:rule 20587: ZZfence_null
47452:rule 20588: ZZstarttest1
47454:rule 20589: ZZbspush_ca_boa__2
47456:rule 20590: init_word_vars
47457:rule 20591: ZZfence_null
47459:rule 20592: ZZstarttest1
47461:rule 20593: ZZstarttest1
47464:rule 20594: ZZfence_null
47466:rule 20595: ZZstarttest1
47469:rule 20596: ZZfence_null
47471:rule 20597: ZZstarttest1
47473:rule 20598: ZZlpta_load_vvg__setscan_0095r__5
47475:rule 20599: ZZstarttest2
47478:rule 20600: ZZstarttest4
47484:rule 20601: ZZstarttest8
47490:rule 20602: ZZstarttest9
47496:rule 20603: ZZstarttest14
47502:rule 20604: ZZstarttest16
47508:rule 20605: ZZstarttest17
47514:rule 20606: ZZstarttest19
47522:rule 20607: ZZstarttest2
47525:rule 20608: ZZstarttest2
47527:rule 20609: ZZstarttest2
47529:rule 20610: ZZstarttest3
47531:rule 20611: ZZstarttest4
47533:rule 20612: ZZbspush_ca_boa__5
47536:rule 20613: ZZfence_null
47538:rule 20614: ZZfenceZZstring77
47540:rule 20615: ZZstarttest1
47544:rule 20616: ZZstarttest6
47546:rule 20617: ZZlpta_load_vvg__setscan_0021r__2
47548:rule 20618: ZZstarttest7
47550:rule 20619: ZZstarttest7
47552:rule 20620: ZZstarttest7
47554:rule 20621: find_most_stressed_syll
47555:rule 20622: ZZfence_null
47557:rule 20623: ZZfenceZZstring77
47559:rule 20624: ZZstarttest1
47561:rule 20625: ZZbspush_ca_scan__3
47563:rule 20626: ZZtest_string_i_7_2_ZZstring3
47565:rule 20627: ZZsavescptr4
47568:rule 20628: ZZstarttest8
47570:rule 20629: ZZstarttest9
47572:rule 20630: ZZtest_string_s_4_1_ZZstring118
47576:rule 20631: ZZstartloop3
47578:rule 20632: ZZlpta_mover_7
47580:rule 20633: ZZlpta_loadpn_vvg0024
47582:rule 20634: ZZlpta_mover_7
47584:rule 20635: ZZbspush_ca__5
47586:rule 20636: ZZsavescptr6
47588:rule 20637: ZZstarttest7
47590:rule 20638: init_syll_vars
47591:rule 20639: ZZfence_null
47593:rule 20640: ZZfenceZZstring128
47595:rule 20641: ZZstarttest1
47597:rule 20642: ZZstarttest1
47599:rule 20643: ZZstarttest2
47601:rule 20644: ZZstarttest3
47603:rule 20645: ZZstarttest2
47605:rule 20646: ZZstarttest4
47607:rule 20647: ZZstarttest5
47609:rule 20648: ZZbspush_ca__6
47613:rule 20649: ZZstarttest8
47615:rule 20650: ZZstarttest9
47617:rule 20651: ZZstarttest10
47619:rule 20652: ZZstarttest11
47621:rule 20653: ZZstarttest8
47623:rule 20654: ZZstarttest12
47625:rule 20655: ZZstarttest13
47628:rule 20656: ZZstarttest8
47630:rule 20657: generate_durations
47631:rule 20658: ZZfence_null
47633:rule 20659: ZZstarttest1
47636:rule 20660: ZZpush_ptr_init3
47638:rule 20661: ZZfence_null
47640:rule 20662: ZZstarttest1
47642:rule 20663: ZZlpta_mover_7
47644:rule 20664: ZZstarttest2
47646:rule 20665: ZZlptarpta_loadpn__comp_vvg0033_0081
47648:rule 20666: ZZstartloop3
47650:rule 20667: ZZlpta_load_move_storepr_4
47652:rule 20668: ZZlpta_load_move_storepr_4
47654:rule 20669: ZZbspush_ca__5
47656:rule 20670: ZZlpta_load_vvg__setscan_0103r__4
47658:rule 20671: ZZsavescptr6
47660:rule 20672: ZZstarttest7
47662:rule 20673: ZZlpta_load_vvg__setscan_0104r__4
47664:rule 20674: ZZlpta_loadp_vvg0104
47666:rule 20675: ZZinsert_r_4_1_ZZstring72
47668:rule 20676: ZZstarttest9
47670:rule 20677: ZZstarttest10
47672:rule 20678: get_trans_dur
47673:rule 20679: ZZget_parmINT
47675:rule 20680: ZZfence_null
47677:rule 20681: ZZstarttest1
47679:rule 20682: ZZstarttest2
47681:rule 20683: get_span_trans_dur
47682:rule 20684: ZZget_parmINT
47684:rule 20685: ZZfence_null
47686:rule 20686: ZZstarttest1
47689:rule 20687: ZZfence_null
47691:rule 20688: ZZstarttest1
47693:rule 20689: ZZlpta_load_vvg__setscan_0104l__4
47695:rule 20690: ZZsavescptr2
47697:rule 20691: ZZbspush_ca_scan__3
47699:rule 20692: ZZtest_string_s_4_1_ZZstring5
47701:rule 20693: ZZlpta_load__setscan_r__4
47703:rule 20694: ZZtest_string_s_4_1_ZZstring118
47706:rule 20695: ZZbspush_ca_scan__5
47708:rule 20696: ZZtest_string_s_4_1_ZZstring77
47711:rule 20697: ZZtest_string_s_4_1_ZZstring109
47714:rule 20698: ZZstarttest7
47716:rule 20699: ZZlpta_load_vvg__setscan_0104l__4
47718:rule 20700: ZZsavescptr8
47720:rule 20701: ZZbspush_ca_scan_boa__9
47722:rule 20702: ZZtestFldeq4_2_0
47725:rule 20703: ZZlpta_load__setscan_r__4
47727:rule 20704: ZZbspush_ca_scan_boa__10
47729:rule 20705: ZZtestFldeq4_2_0
47732:rule 20706: ZZstarttest11
47734:rule 20707: ZZlpta_load_vvg__setscan_0104l__4
47736:rule 20708: ZZtest_string_s_4_1_ZZstring118
47738:rule 20709: ZZstarttest12
47740:rule 20710: ZZlpta_load_vvg__setscan_0104r__4
47742:rule 20711: ZZtest_string_s_4_1_ZZstring118
47744:rule 20712: ZZstarttest13
47746:rule 20713: ZZlpta_load_vvg__setscan_0104l__4
47748:rule 20714: ZZsavescptr14
47750:rule 20715: ZZbspush_ca_scan__15
47752:rule 20716: ZZtestFldeq4_4_4
47755:rule 20717: ZZbspush_ca_scan__17
47757:rule 20718: ZZtestFldeq4_4_0
47759:rule 20719: ZZlpta_load__setscan_r__4
47761:rule 20720: ZZbspush_ca_scan__18
47763:rule 20721: ZZtestFldeq4_4_4
47766:rule 20722: ZZbspush_ca_scan__20
47768:rule 20723: ZZtestFldeq4_4_0
47771:rule 20724: ZZtestFldeq4_4_1
47774:rule 20725: ZZtestFldeq4_4_1
47778:rule 20726: ZZstarttest2
47780:rule 20727: ZZlpta_load_vvg__setscan_0104l__4
47782:rule 20728: ZZtestFldeq4_1_1
47785:rule 20729: ZZstarttest5
47787:rule 20730: ZZlpta_load_vvg__setscan_0104l__4
47789:rule 20731: ZZbspush_ca_scan__6
47791:rule 20732: ZZtestFldeq4_0_21
47794:rule 20733: ZZtestFldeq4_0_24
47797:rule 20734: ZZstarttest9
47799:rule 20735: ZZlpta_load_vvg__setscan_0104l__4
47801:rule 20736: ZZtestFldeq4_4_4
47804:rule 20737: ZZstarttest11
47806:rule 20738: ZZlpta_load_vvg__setscan_0104l__4
47808:rule 20739: ZZbspush_ca_scan__12
47810:rule 20740: ZZtestFldeq4_0_26
47813:rule 20741: ZZtestFldeq4_0_27
47816:rule 20742: ZZstarttest15
47818:rule 20743: ZZlpta_load_vvg__setscan_0104l__4
47820:rule 20744: ZZtestFldeq4_4_1
47823:rule 20745: ZZstarttest17
47825:rule 20746: ZZlpta_load_vvg__setscan_0104l__4
47827:rule 20747: ZZtestFldeq4_4_0
47829:rule 20748: ZZstarttest18
47832:rule 20749: ZZget_parmINT
47834:rule 20750: ZZfence_null
47836:rule 20751: ZZstarttest1
47838:rule 20752: ZZlpta_load_vvg__setscan_0106r__4
47840:rule 20753: ZZbspush_ca_scan__2
47842:rule 20754: ZZtestFldeq4_4_0
47845:rule 20755: ZZbspush_ca_scan__4
47847:rule 20756: ZZtestFldeq4_4_4
47850:rule 20757: ZZtestFldeq4_4_1
47853:rule 20758: ZZstarttest6
47855:rule 20759: ZZlpta_load_vvg__setscan_0104r__4
47857:rule 20760: ZZtest_string_s_4_1_ZZstring118
47859:rule 20761: ZZstarttest7
47861:rule 20762: ZZlpta_load_vvg__setscan_0104l__4
47863:rule 20763: ZZsavescptr8
47865:rule 20764: ZZbspush_ca_scan_boa__9
47867:rule 20765: ZZtestFldeq4_2_0
47870:rule 20766: ZZlpta_load__setscan_r__4
47872:rule 20767: ZZtest_string_s_4_1_ZZstring107
47875:rule 20768: ZZstarttest10
47877:rule 20769: ZZlpta_load_vvg__setscan_0104r__4
47879:rule 20770: ZZtest_string_s_4_1_ZZstring104
47881:rule 20771: ZZstarttest11
47883:rule 20772: ZZlpta_load_vvg__setscan_0104l__4
47885:rule 20773: ZZtestFldeq4_5_0
47887:rule 20774: ZZstarttest12
47889:rule 20775: ZZlpta_load_vvg__setscan_0104r__4
47891:rule 20776: ZZbspush_ca_scan__13
47893:rule 20777: ZZtestFldeq4_0_29
47896:rule 20778: ZZtestFldeq4_0_31
47899:rule 20779: ZZstarttest16
47901:rule 20780: ZZlpta_load_vvg__setscan_0104r__4
47903:rule 20781: ZZtestFldeq4_7_0
47906:rule 20782: ZZstarttest17
47908:rule 20783: ZZlpta_load_vvg__setscan_0104r__4
47910:rule 20784: ZZtestFldeq4_7_2
47913:rule 20785: ZZstarttest15
47915:rule 20786: ZZlpta_load_vvg__setscan_0104r__4
47917:rule 20787: ZZtestFldeq4_0_30
47923:rule 20788: ZZstarttest5
47926:rule 20789: ZZget_parmLONG
47928:rule 20790: ZZget_parm_ptr2
47930:rule 20791: ZZget_parmINT
47932:rule 20792: ZZfence_null
47934:rule 20793: ZZstarttest1
47937:rule 20794: ZZget_parmLONG
47939:rule 20795: ZZfence_null
47941:rule 20796: ZZstarttest1
47943:rule 20797: ZZstarttest2
47946:rule 20798: ZZstarttest2
47949:rule 20799: ZZget_parmLONG
47951:rule 20800: ZZget_parmPTR
47953:rule 20801: ZZfence_null
47955:rule 20802: ZZstarttest1
47958:rule 20803: ZZstarttest3
47960:rule 20804: ZZinsert_2ptv9
47962:rule 20805: ZZstarttest5
47965:rule 20806: ZZforto_adv_upto_r__3__4
47968:rule 20807: ZZbspush_ca__5
47970:rule 20808: ZZlpta_load_vvg__setscan_0103r__4
47972:rule 20809: ZZsavescptr6
47974:rule 20810: ZZstarttest7
47976:rule 20811: ZZlpta_load_vvg__setscan_0104r__4
47978:rule 20812: ZZsavescptr8
47980:rule 20813: ZZstarttest10
47982:rule 20814: get_trans_dur
47983:rule 20815: ZZget_parmINT
47985:rule 20816: ZZfence_null
47987:rule 20817: ZZstarttest1
47989:rule 20818: ZZstarttest2
47991:rule 20819: get_span_trans_dur
47992:rule 20820: ZZget_parmINT
47994:rule 20821: ZZfence_null
47996:rule 20822: ZZstarttest1
47999:rule 20823: ZZfence_null
48001:rule 20824: ZZstarttest1
48003:rule 20825: ZZlpta_load_vvg__setscan_0104l__4
48005:rule 20826: ZZsavescptr2
48007:rule 20827: ZZbspush_ca_scan__3
48009:rule 20828: ZZtest_string_s_4_1_ZZstring5
48012:rule 20829: ZZbspush_ca_scan__5
48014:rule 20830: ZZtest_string_s_4_1_ZZstring77
48017:rule 20831: ZZtest_string_s_4_1_ZZstring109
48020:rule 20832: ZZstarttest7
48022:rule 20833: ZZlpta_load_vvg__setscan_0104l__4
48024:rule 20834: ZZsavescptr8
48026:rule 20835: ZZbspush_ca_scan_boa__9
48028:rule 20836: ZZtestFldeq4_2_0
48031:rule 20837: ZZstarttest11
48033:rule 20838: ZZlpta_load_vvg__setscan_0104l__4
48035:rule 20839: ZZtest_string_s_4_1_ZZstring118
48037:rule 20840: ZZstarttest12
48039:rule 20841: ZZlpta_load_vvg__setscan_0104r__4
48041:rule 20842: ZZtest_string_s_4_1_ZZstring118
48043:rule 20843: ZZstarttest13
48045:rule 20844: ZZlpta_load_vvg__setscan_0104l__4
48047:rule 20845: ZZsavescptr14
48049:rule 20846: ZZbspush_ca_scan__15
48051:rule 20847: ZZtestFldeq4_4_4
48054:rule 20848: ZZbspush_ca_scan__17
48056:rule 20849: ZZtestFldeq4_4_0
48059:rule 20850: ZZtestFldeq4_4_1
48063:rule 20851: ZZstarttest2
48065:rule 20852: ZZlpta_load_vvg__setscan_0104l__4
48067:rule 20853: ZZtestFldeq4_1_1
48069:rule 20854: ZZstarttest3
48072:rule 20855: ZZget_parmINT
48074:rule 20856: ZZfence_null
48076:rule 20857: ZZstarttest1
48078:rule 20858: ZZlpta_load_vvg__setscan_0104r__4
48080:rule 20859: ZZlpta_loadp__test_ptr
48082:rule 20860: ZZstarttest4
48084:rule 20861: ZZsavescptr5
48086:rule 20862: ZZlpta_load__setscan_r__4
48089:rule 20863: ZZsavescptr5
48091:rule 20864: ZZlpta_load__setscan_r__4
48094:rule 20865: ZZstarttest6
48096:rule 20866: ZZsavescptr7
48098:rule 20867: ZZbspush_ca_scan_boa__8
48100:rule 20868: ZZtestFldeq4_0_33
48103:rule 20869: ZZsavescptr7
48105:rule 20870: ZZbspush_ca_scan_boa__8
48107:rule 20871: ZZtestFldeq4_0_33
48110:rule 20872: ZZstarttest11
48112:rule 20873: ZZlpta_load_vvg__setscan_0106r__4
48114:rule 20874: ZZbspush_ca_scan__12
48116:rule 20875: ZZtestFldeq4_0_23
48119:rule 20876: ZZtestFldeq4_0_22
48122:rule 20877: ZZstarttest14
48124:rule 20878: ZZlpta_load_vvg__setscan_0106r__4
48126:rule 20879: ZZtest_string_s_4_1_ZZstring107
48128:rule 20880: ZZstarttest15
48130:rule 20881: ZZlpta_load_vvg__setscan_0104l__4
48132:rule 20882: ZZtestFldeq4_7_2
48135:rule 20883: ZZstarttest33
48137:rule 20884: ZZlpta_load_vvg__setscan_0104l__4
48139:rule 20885: ZZtestFldeq4_7_0
48142:rule 20886: ZZstarttest3
48144:rule 20887: ZZlpta_load_vvg__setscan_0104l__4
48146:rule 20888: ZZstarttest43
48148:rule 20889: ZZlpta_load_vvg__setscan_0106r__4
48150:rule 20890: ZZbspush_ca_scan__44
48152:rule 20891: ZZtestFldeq4_7_0
48155:rule 20892: ZZtestFldeq4_7_2
48158:rule 20893: ZZstarttest47
48160:rule 20894: ZZlpta_load_vvg__setscan_0106r__4
48162:rule 20895: ZZtestFldeq4_4_5
48165:rule 20896: ZZstarttest48
48167:rule 20897: ZZlpta_load_vvg__setscan_0106r__4
48169:rule 20898: ZZbspush_ca_scan__49
48171:rule 20899: ZZtestFldeq4_0_24
48174:rule 20900: ZZtestFldeq4_0_21
48177:rule 20901: ZZstarttest46
48179:rule 20902: ZZlpta_load_vvg__setscan_0106r__4
48181:rule 20903: ZZbspush_ca_scan__51
48183:rule 20904: ZZtestFldeq4_0_27
48186:rule 20905: ZZtestFldeq4_0_26
48192:rule 20906: ZZstarttest5
48195:rule 20907: ZZget_parmLONG
48197:rule 20908: ZZget_parm_ptr2
48199:rule 20909: ZZget_parmINT
48201:rule 20910: ZZfence_null
48203:rule 20911: ZZstarttest1
48206:rule 20912: ZZget_parmLONG
48208:rule 20913: ZZfence_null
48210:rule 20914: ZZstarttest1
48212:rule 20915: ZZstarttest2
48215:rule 20916: ZZstarttest2
48218:rule 20917: ZZget_parmLONG
48220:rule 20918: ZZget_parmPTR
48222:rule 20919: ZZfence_null
48224:rule 20920: ZZstarttest1
48227:rule 20921: ZZstarttest3
48229:rule 20922: ZZinsert_2ptv9
48231:rule 20923: ZZstarttest5
48234:rule 20924: ZZforto_adv_upto_r__3__4
48237:rule 20925: ZZstarttest2
48240:rule 20926: ZZpush_ptr_init4
48242:rule 20927: ZZpush_ptr_init2
48244:rule 20928: ZZfence_null
48246:rule 20929: ZZstarttest1
48249:rule 20930: ZZstarttest3
48251:rule 20931: find_nucleus
48252:rule 20932: ZZfence_null
48254:rule 20933: ZZstarttest1
48256:rule 20934: ZZstarttest2
48258:rule 20935: find_span_nucleus
48259:rule 20936: ZZfence_null
48261:rule 20937: ZZfenceZZstring150
48263:rule 20938: ZZstarttest1
48265:rule 20939: ZZlpta_load_vvg__setscan_0033r__4
48267:rule 20940: ZZbspush_ca_scan__3
48269:rule 20941: ZZbspush_ca_scan__4
48272:rule 20942: ZZsavescptr4
48274:rule 20943: ZZtestFldeq4_1_1
48277:rule 20944: ZZbspush_ca_scan__3
48279:rule 20945: ZZbspush_ca_scan__4
48281:rule 20946: ZZsavescptr4
48283:rule 20947: ZZtestFldeq4_1_1
48285:rule 20948: ZZbspush_ca_scan__5
48287:rule 20949: ZZtestFldeq4_4_5
48290:rule 20950: ZZsavescptr5
48294:rule 20951: ZZstarttest4
48297:rule 20952: ZZfence_null
48299:rule 20953: ZZstarttest1
48301:rule 20954: ZZstarttest2
48303:rule 20955: ZZsavescptr3
48305:rule 20956: ZZtestFldeq4_9_2
48307:rule 20957: ZZstarttest5
48309:rule 20958: ZZsavescptr6
48311:rule 20959: ZZtestFldeq4_9_2
48313:rule 20960: ZZlpta_load__setscan_r__4
48315:rule 20961: ZZsavescptr7
48317:rule 20962: ZZstarttest8
